ad_id,period,budget,target_CPA,conversion,CPA,budget_used,win_rate,spend,total_win,trajectory_length,CPA_violation
52816063,20260207,1000.0,20.92,0.0251866399999995,4.235578862444618,0.00010668,0.05298043419994639,0.10668,39534,72,-0.7975344712024561
52964940,20260207,0.64461,18.58,0.0552908999999997,9.9855491590841,0.8565023812848078,0.07866822429906542,0.55211,6734,72,-0.4625646308350861
55954706,20260207,1000.0,33.01,0.7130576899999979,6.659937991833472,0.00474892,0.21335078534031413,4.74892,4075,72,-0.7982448351459112
55963763,20260207,1000.0,22.5,21.29788494,16.441292221574,0.35016475,0.012338299031333634,350.16475,52096,72,-0.2692759012633778
56704977,20260207,70.4225352112676,17.31,3.397282229999999,7.796738159137283,0.376125624,0.01258722649319929,26.48772,4257,72,-0.5495818510030454
57191417,20260207,1000.0,29.87,5.052083789999999,43.581280349271495,0.22017628000000003,0.024566959175887065,220.17628000000002,6439,72,0.45903181617915945
57374168,20260207,122.44897959183672,13.0,0.7889959199999992,2.6231187608676128,0.016901978333333335,0.003721844833750447,2.06963,1041,72,-0.7982216337794145
57449176,20260207,1000.0,43.65,0.1794650699999996,76.09636794502703,0.01365664,0.00040588293357023,13.65664,2056,72,0.7433303080189468
57699816,20260207,73.77049180327869,11.1,1.9700780999999987,5.268613462583035,0.14070097333333334,0.030082693443591258,10.37958,5093,72,-0.5253501385060328
57959122,20260207,1000.0,19.0,2.9014034099999977,5.3684537442519975,0.015576050000000001,0.0028583536502422334,15.57605,27317,72,-0.7174498029341054
58199587,20260207,142.85714285714286,21.02,0.93978854,39.67798968904217,0.26102243999999997,0.0013222390317700454,37.28892,16606,72,0.8876303372522442
58246735,20260207,46.6873,11.42,3.3026487499999977,8.044185746364949,0.5690438299066342,0.006402929647204457,26.56712,6207,72,-0.2956054512815281
58416741,20260207,1.9904900000000003,35.0,0.0471419399999997,33.41461976320893,0.7913780024014185,0.01923879272081669,1.57523,17338,72,-0.0452965781940305
58432699,20260207,116.6156,35.0,8.019357389999996,12.629938419542125,0.8685286531133056,0.06658446133877248,101.28399,35909,72,-0.6391446165845107
58502564,20260207,145.41256,15.28,23.000822049999996,4.968254167246167,0.7858601072699635,0.02726716972331884,114.27393000000001,163693,72,-0.674852475965565
58804408,20260207,32.35294117647059,13.15,1.0830477099999998,3.7412940931291017,0.12524363636363636,0.003298326222513948,4.052,1005,72,-0.7154909434882814
58921051,20260207,5945.759109999998,16.88,258.68405907,12.259917373346171,0.5333961789111232,0.047388702728578265,3171.44519,257387,72,-0.2737015774084021
59180301,20260207,127.4666,11.1,19.235940279999994,6.929982005537815,1.0458011745822042,0.0012346872985170858,133.30472,3447,72,-0.375677296798395
59183637,20260207,42.81511,27.0,3.814563589999999,12.195476337569723,1.0865421109510172,0.01574581784386617,46.52042,6777,72,-0.5483156912011213
59252106,20260207,75.31489,12.1,1.338674409999999,4.548051381664945,0.08083872923402,0.0015699172656991726,6.088360000000001,2315,72,-0.6241279849863681
59284251,20260207,112.67605633802818,19.0,2.134217979999998,10.006855063605085,0.18954168875,0.03147975408098368,21.35681,14849,72,-0.4733234177049955
59335998,20260207,1000.0,22.43,3.7110197099999986,12.892259739574387,0.04784343,0.005514034282854402,47.84343,26442,72,-0.42522248151696895
59473469,20260207,1000.0,10.59,0.5106441099999997,4.325732847481589,0.0022089100000000006,0.002217604274899807,2.2089100000000004,2988,72,-0.5915266432973003
59474185,20260207,28.30188679245283,20.0,0.0811987799999988,0.5140471322352456,0.0014748133333333333,0.005611886452102915,0.04174,5911,72,-0.9742976433882378
59978838,20260207,57.754450000000006,45.0,0.23929870999999903,1.2219037871119371,0.005062813341655923,0.0014929201363269036,0.2924,4249,72,-0.9728465825086237
59998752,20260207,1236.13103,28.8,21.77063850000001,35.391437876293786,0.6233111064285799,0.01912718183358753,770.4942000000001,225739,72,0.2288693707046453
60078895,20260207,1000.0,25.95,13.767983299999997,15.646896521148456,0.21542621,0.09389232062036532,215.42621,1273762,72,-0.3970367429229882
60083626,20260207,1000.0,36.35,1.2863628299999987,26.165386013213734,0.03365818,0.04779568469448774,33.65818,487559,72,-0.2801819528689482
60145854,20260207,131.14754098360655,12.1,3.257562019999999,3.1347614987235155,0.07786406,0.08886033898305085,10.21168,262138,72,-0.7409288017583872
60191018,20260207,70.4225352112676,15.06,0.48831324999999925,12.298068913755687,0.085275402,0.001637353433835846,6.00531,1564,72,-0.1833951584491576
60319297,20260207,48.38709677419355,10.0,4.149910089999999,5.652922470905871,0.4848218133333333,0.06832907148539606,23.45912,721473,72,-0.4347077529094129
60491784,20260207,521.94218,19.24,26.77029479,19.48326135709318,0.9992920097011511,0.009902202643171806,521.57265,11239,72,0.012643521678439818
60580455,20260207,27.1370420624152,15.0,0.16572462999999932,6.578744511301694,0.040176080999999975,0.005051055139550714,1.0902599999999996,1484,72,-0.5614170325798872
60679080,20260207,33.333333333333336,26.0,0.1549441299999988,12.11552835205835,0.0563169,0.00962544438801422,1.8772300000000002,7581,72,-0.534018140305448
60695475,20260207,34.930139720558884,11.0,2.3717372799999987,6.548043972222762,0.4446085851428571,0.003470905172413793,15.53024,9663,72,-0.4047232752524762
60745623,20260207,1000.0,22.2,11.508108750000002,11.136856001643189,0.12816415,0.027238528546856794,128.16415,245460,72,-0.4983398197458023
60762511,20260207,2000.0,33.74,0.6070166399999992,17.502535021115754,0.005312165000000001,0.00562198298980921,10.62433,88047,72,-0.4812526668311869
60762714,20260207,122.44897959183672,18.6,1.0652595699999985,7.856141578714014,0.068345445,0.005614500442086649,8.368829999999999,1905,72,-0.5776267968433327
60848391,20260207,41.73037999999999,16.0,3.2187120799999978,6.117872462826813,0.4718785211157915,0.0030296039337195206,19.69167,17991,72,-0.6176329710733242
60880371,20260207,33.805879999999995,45.0,0.7045939199999972,43.47542482342186,0.9061299395253134,0.006883333333333333,30.632519999999996,29736,72,-0.03387944836840309
60882186,20260207,112.01828,35.0,4.6258222700000005,24.577976274043053,1.0149535415112603,0.2579628252788104,113.69334999999998,34696,72,-0.2977721064559128
60882731,20260207,92.20477000000002,37.0,2.940335039999998,22.973970340468426,0.7326212082086424,0.08228755526798232,67.55117,305221,72,-0.3790818826900425
60917464,20260207,1000.0,20.54,0.0020245699999999,0.0,0.0,0.6405405405405405,0.0,2370,60,-1.0
61022895,20260207,1.32579105532968,26.0,0.0056692399999997,0.0,0.0,0.005366297426018087,0.0,10028,72,-1.0
61030217,20260207,46.25146000000001,20.1,2.3149738599999976,17.61766329404689,0.8817976773057541,0.0033724399837243998,40.78443,9946,72,-0.12349933860463248
61159718,20260207,3.703703703703704,13.8,0.5030550199999981,7.174642646444544,0.9744947999999997,0.008697645979822683,3.6092399999999993,2845,72,-0.48009835895329395
61261395,20260207,4.044489383215369,16.0,0.0256127899999997,0.0,0.0,0.039794422959495215,0.0,195510,72,-1.0
61280560,20260207,1000.0,30.15,0.8278719799999977,11.119980168914552,0.00920592,0.01524961513085551,9.205919999999999,20802,72,-0.6311781038502636
61327659,20260207,1111.111111111111,41.78,0.2157626299999992,19.956838679617576,0.0038753459999999996,0.002811808714448773,4.30594,250533,72,-0.5223351201623366
61328223,20260207,1666.6666666666667,48.86,9.830470329999999,19.741280273006026,0.11643964200000001,0.034758816248097284,194.06607000000002,3080441,72,-0.595962335796029
61329740,20260207,25.42372881355932,10.0,2.322882929999999,2.7071273884646447,0.24734137333333336,0.01869677892394822,6.28834,147899,72,-0.7292872611535355
61390940,20260207,58.39817,10.0,12.34167202,4.677778659686015,0.9885859437033728,0.028406209178299884,57.731609999999996,763272,72,-0.5322221340313985
61423925,20260207,1000.0,20.04,2.8435154499999977,13.622349053879779,0.03873536,0.019203154590295417,38.73536,974466,72,-0.32024206317965176
61443196,20260207,27.77777777777778,25.0,0.5755063499999986,5.57340505452287,0.11547108,0.022692096764365365,3.20753,148960,72,-0.7770637978190852
61451829,20260207,72.63998000000001,19.25,3.4158564799999995,18.170526297990133,0.8544593486947545,0.011303882331948303,62.06791,44344,72,-0.05607655594856453
61467151,20260207,5.652430000000001,19.25,1.012363219999999,5.583401182828437,0.9999999999999999,0.007875438123483418,5.65243,2921,72,-0.7099531853076136
61470571,20260207,1162.7906976744189,20.6,3.157815789999999,10.263480251962388,0.02787275479999999,0.004984919111598574,32.41018,1818,72,-0.5017728033027967
61471905,20260207,1000.0,28.73,7.482276129999999,15.36913206650127,0.11499609000000001,0.011154639175257731,114.99609000000001,207203,72,-0.46504935375909257
61524837,20260207,1000.0,18.9,2.185272169999998,10.3555750677958,0.02262975,0.0031670737942396184,22.62975,27875,72,-0.4520859752488995
61590141,20260207,28.447170000000018,21.41,1.570751739999998,11.944541917235135,0.6595352015683805,0.0017102719612790886,18.76191,11590,72,-0.4421045344588914
61593737,20260207,118.54912000000002,22.0,7.486773609999998,9.508955887875446,0.6005223826208073,0.009254551051534275,71.1914,132279,72,-0.5677747323692979
61630077,20260207,1000.0,30.15,0.45239702999999837,12.688986928141459,0.0057404599999999984,0.0014324515444698017,5.740459999999999,8913,72,-0.5791380786686082
61642024,20260207,20.98801,12.13,2.5296678399999997,7.168751451573975,0.8640438040576501,0.02518949017336475,18.13456,191357,72,-0.40900647555037306
61736578,20260207,1000.0,23.79,13.92317826,22.28128407227618,0.31022628999999996,0.004583234086225887,310.22628999999995,286701,72,-0.06341807178326272
61795733,20260207,47.716910000000006,13.34,2.913293729999999,3.5670965453936576,0.21778442904203138,0.006695107584955795,10.392,177887,72,-0.7326014583662926
61810671,20260207,83.33333333333333,10.0,0.0028838699999999997,5.617451549480386,0.0001944,0.14653409090909092,0.0162,5158,72,-0.43825484505196144
61869045,20260207,593.0689100000001,13.49,11.021867570000008,13.759977520760566,0.255721801367062,0.012635744599555137,151.66065,185192,72,0.020013159433696526
61887714,20260207,555.5555555555555,11.1,0.1607658499999996,0.0,0.0,0.2430952380952381,0.0,1021,72,-1.0
61914746,20260207,20.83333333333333,11.0,0.3186287699999997,2.3789753825431417,0.036384480000000004,0.002918138482115299,0.75801,17018,72,-0.7837295106778961
61915131,20260207,1000.0,20.52,0.755107939999999,8.749662995200406,0.0066069399999999995,0.01010599721059972,6.60694,3623,72,-0.5736031678752238
61946302,20260207,17.54385964912281,10.0,0.0284664499999998,0.0,0.0,0.001992700217589668,0.0,2839,72,-1.0
61947448,20260207,142.85714285714286,25.0,0.00273055,0.0,0.0,0.020973977695167286,0.0,2821,72,-1.0
