ad_id,period,budget_real,target_CPA_real,conversion_real,conversion_model,CPA_real,CPA_model,spend_real,spend_model,total_win_real,total_win_model,win_rate_real,win_rate_model,budget_used_real,budget_used_model,CPA_violation_real,CPA_violation_model
52816063,20260207,1000.0,20.92,0.0251866399999995,1.2475660233,4.235578862444618,32.07900969050887,0.10668,40.02071463000001,39534,70,0.05298043419994639,0.0094714472255572,0.00010668,0.04002071463,-0.7975344712024561,0.5334134595372231
52964940,20260207,0.64461,18.58,0.0552908999999997,0.0,9.9855491590841,0.0,0.55211,0.0,6734,0,0.07866822429906542,0.0,0.8565023812848078,0.0,-0.4625646308350861,-1.0
55954706,20260207,1000.0,33.01,0.7130576899999979,0.0205616549999999,6.659937991833472,5.677768751165645,4.74892,0.1167499999999999,4075,1,0.21335078534031413,0.0045454545454545,0.00474892,0.0001167499999999,-0.7982448351459112,-0.827998514393686
55963763,20260207,1000.0,22.5,21.29788494,0.0,16.441292221574,0.0,350.16475,0.0,52096,0,0.012338299031333634,0.0,0.35016475,0.0,-0.2692759012633778,-1.0
56704977,20260207,70.4225352112676,17.31,3.397282229999999,0.0,7.796738159137283,0.0,26.48772,0.0,4257,0,0.01258722649319929,0.0,0.376125624,0.0,-0.5495818510030454,-1.0
57191417,20260207,1000.0,29.87,5.052083789999999,0.0,43.581280349271495,0.0,220.17628000000002,0.0,6439,0,0.024566959175887065,0.0,0.22017628000000003,0.0,0.45903181617915945,-1.0
57374168,20260207,122.44897959183672,13.0,0.7889959199999992,0.0593518619594892,2.6231187608676128,2063.067865579017,2.06963,122.44898223876952,1041,1,0.003721844833750447,0.0185185185185185,0.016901978333333335,1.0,-0.7982216337794145,157.69752812146285
57449176,20260207,1000.0,43.65,0.1794650699999996,0.0,76.09636794502703,0.0,13.65664,0.0,2056,0,0.00040588293357023,0.0,0.01365664,0.0,0.7433303080189468,-1.0
57699816,20260207,73.77049180327869,11.1,1.9700780999999987,0.0,5.268613462583035,0.0,10.37958,0.0,5093,0,0.030082693443591258,0.0,0.14070097333333334,0.0,-0.5253501385060328,-1.0
57959122,20260207,1000.0,19.0,2.9014034099999977,0.0,5.3684537442519975,0.0,15.57605,0.0,27317,0,0.0028583536502422334,0.0,0.015576050000000001,0.0,-0.7174498029341054,-1.0
