model,ad_id,period,budget,target_CPA,target_conversion,conversion,CPA,budget_used,win_rate,spend,total_win,trajectory_length,CPA_violation
best_model.pt,39801836,20260207,10.45719,1.15,[3.74633022],3.70189303891642,2.824821415741398,0.999999908802052,1.0,10.457189559936523,25,1,1.4563664993962946
best_model.pt,40094971,20260207,12.328767,1.53,[5.22223499],2.946493700470848,4.1842148301997,0.9999999226464209,0.55,12.328766822814945,11,1,1.734780985910073
best_model.pt,43248022,20260207,6.67476,1.18,[7.75141488],2.660762474198767,2.5085882039240994,0.999999857122324,0.782608695652174,6.674759864807132,18,1,1.1259223012145438
best_model.pt,46398308,20260207,19.79101,1.49,[24.21141073],6.565943049034198,3.0141910675990626,0.9999999036255118,0.96875,19.7910099029541,31,1,1.0229470122864004
best_model.pt,46573939,20260207,432.71964,80.19,[3.05107332],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,48623756,20260207,146.44096,1.33,[36.67160579],48.07163553073832,3.046307018307539,1.0000000000000002,0.9473684210526315,146.44096374511722,36,1,1.290456330835953
best_model.pt,49311445,20260207,431.85236,1.8,[279.38898166],80.91683063365457,5.336990428792533,1.0000000000000002,0.9197080291970803,431.8523559570313,126,1,1.964994761208056
best_model.pt,49847522,20260207,937.1593,1.84,[756.13697984],233.02694818025182,4.021677771839593,1.0000000000000007,0.92,937.1593017578131,161,1,1.1856944015674844
best_model.pt,49902302,20260207,13.93352,5.21,[2.90565631],1.0719337862479028,12.998477608744455,0.9999999315553981,0.09722222222222222,13.933520317077637,7,1,1.4949093116259535
best_model.pt,49990380,20260207,24.528301,1.48,[8.08145047],5.445001964170394,4.5047360672559025,0.9999999222388675,0.8297872340425532,24.528301239013672,39,1,2.04374054675754
best_model.pt,50103278,20260207,969.91003,1.21,[753.35619906],357.04092820880504,2.7165233866296172,1.0000000000000009,0.9545454545454546,969.9100341796884,273,1,1.2450605793283906
best_model.pt,50250900,20260207,29.411764,1.1,[1.50838678],7.720695195201891,3.8094704675953595,0.9999999351501494,0.7142857142857143,29.41176414489746,5,1,2.463154895479375
best_model.pt,51094622,20260207,377.10074,304.69,[3.04871814],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,51225207,20260207,105.26316,2.7,[3.96279239],10.879029407221514,9.675785135750022,1.0000000000000002,0.2733812949640288,105.26316070556643,38,1,2.583624061062782
best_model.pt,51225953,20260207,54.45402,1.07,[16.52033907],21.07128292251163,2.5842763855353468,1.0,1.0,54.45402145385742,19,1,1.415211456871462
best_model.pt,51316356,20260207,1083.6785,6.0,[160.74719048],59.03423247080001,10.128848887243745,0.5517769784310754,0.004479936411721181,597.9488300000002,79,65,0.6881414812072908
best_model.pt,51711872,20260207,117.17214,1.34,[105.968494],36.27983663245961,3.2296765827853267,1.0000000000000004,0.9736842105263158,117.17214202880865,185,1,1.4102063450268736
best_model.pt,51815043,20260207,131.59317,7.1,[23.00516249],5.503489869318941,23.91085463585047,0.9999999999999993,0.1279373368146214,131.59317016601554,49,1,2.367726050284768
best_model.pt,51865028,20260207,10.87915,6.1,[1.49543616],0.8251672162888891,13.184160727315552,0.9999999123392728,0.011675724637681158,10.879150390624998,32,64,1.1613378579404579
best_model.pt,51867779,20260207,240.31079,6.1,[60.62360374],10.546147520499998,8.516160172163206,0.3737355680967335,0.007570422535211267,89.81269,20,71,0.39609185332867214
best_model.pt,51981983,20260207,9.803922,7.0,[1.88451035],0.09780266283011343,100.24084390943004,0.9999998807907104,0.02127659574468085,9.803921699523926,1,47,13.320120558490006
best_model.pt,52099940,20260207,736.64813,5.0,[182.11165784],51.525953043724265,14.296642264966307,1.0000000000000016,0.043968174082475726,736.6481323242199,521,6,1.8593284529932614
best_model.pt,52158782,20260207,402.12405,1.34,[294.70586683],111.13096446961326,3.61846990400737,0.9999999999999993,0.6901960784313725,402.12405395507784,176,1,1.700350607368242
best_model.pt,52697878,20260207,256.73526,1.7,[146.14289987],57.87423415775616,4.436089035301205,0.9999999999999998,0.6442610397345359,256.73526000976557,152,2,1.6094640652189773
best_model.pt,52816063,20260207,1000.0,20.92,[0.02518664],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,52880899,20260207,73.77049,8.0,[2.41228638],3.8074093551,17.729814678257082,0.9150634306914933,0.016948007273084674,67.50468,44,68,1.2162268347821352
best_model.pt,52881127,20260207,73.77049,8.1,[4.14286714],4.705868435500001,15.336407222766855,0.9783197522702392,0.027477863675114317,72.17113,144,68,0.8933835185800447
best_model.pt,52896858,20260207,237.28813,6.1,[3.67395475],3.4665191981,36.59826937386279,0.5346607058838659,0.08346390467682227,126.86864,52,67,4.999716384596776
best_model.pt,52964940,20260207,0.64461,18.58,[0.0552909],0.0,0.0,0.0,0.0,0.0,0,63,-1.0
best_model.pt,53225658,20260207,121.21212,5.1,[4.51230342],4.3406469238,11.539221996183224,0.41322352894080666,0.05430459140789557,50.0877,75,65,1.2625925905805624
best_model.pt,53375682,20260207,125.0,2.2,[2.06456001],2.7451956348999995,15.020807426241825,0.3298805599999999,0.001446285387603567,41.235069999999986,58,72,5.827639591215727
best_model.pt,53566239,20260207,136.80566,1.01,[212.67307573],63.66481692103377,2.1488424616589024,1.0,1.0,136.8056640625,48,1,1.127566813810852
best_model.pt,53572696,20260207,22.93578,1.09,[42.935085],4.974386891946134,4.610774243936175,0.9999999168396057,0.8571428571428571,22.935779571533203,12,1,3.230067984167361
best_model.pt,53577684,20260207,121.21212,5.0,[14.21841216],1.4510924024,7.273777127332352,0.08707817333044218,0.0019537346711259755,10.55493,11,65,0.45475542546647035
best_model.pt,53730651,20260207,61.29961,2.47,[50.53852614],4.666737873821194,13.135427499877753,1.0,0.8888888888888888,61.29961013793945,16,1,4.3179867804570575
best_model.pt,53731452,20260207,194.17476,79.32,[0.03636728],0.0,0.0,0.0,0.0,0.0,0,72,-1.0
best_model.pt,53763548,20260207,488.99796,2.04,[373.13468654],104.05471239241304,4.699431091392733,1.0,0.8660714285714286,488.9979553222656,97,1,1.303642734936142
best_model.pt,53841870,20260207,200.65753,1.98,[20.96828807],56.764797758385726,3.5348937392055593,0.9999999999999997,0.9411764705882353,200.6575317382812,34,2,0.7852998510877106
