experiment,avg_conversion,avg_CPA,avg_CPA_violation,avg_budget_used,avg_win_rate,avg_spend
thresh0_lambda25,39.05713043205863,8.639125274288116,0.8124332329679281,0.2850426331354028,0.565541338946015,157.9565685471018
thresh0_lambda50,38.13799267472784,22.000466664633308,3.223365762780756,0.3927375954581965,0.7256626981811946,212.8936268698181
thresh100_lambda25,7.158453700000001e-05,0.1120858800587043,-0.9984806034274202,4.011919999999999e-06,0.0001102292768959,0.0040119199999999
thresh100_lambda50,31.483822694370183,9.902462669287456,0.6974392141236092,0.334333769373671,0.6732683051389792,177.9612521405587
thresh20_lambda25,22.41600440682134,26.68731230710821,0.977691282026518,0.2732907321501942,0.3218286951817117,127.55226668887174
thresh20_lambda50,0.8960728007447272,1.5491071477478031,-0.7612548884865779,0.0247831469419209,0.0158668779828076,2.1557285643890074
thresh50_lambda25,34.998073954418416,12.539331358966752,1.1461030891367148,0.4129279227735085,0.7754610327166136,209.58705029135683
thresh50_lambda50,46.95316479976557,10.451426816008333,0.3956597379259644,0.322716064074962,0.0874268004439837,105.65938141825728
