model,ad_id,period,budget,target_CPA,target_conversion,conversion,CPA,budget_used,win_rate,spend,total_win,trajectory_length,CPA_violation
best_model.pt,40094971,20260207,12.328767,1.53,[5.22223499],2.686089096334893,4.589856028893915,0.9999999226464209,0.7,12.328766822814945,14,1,1.9999059573345837
best_model.pt,46573939,20260207,432.71964,80.19,[3.05107332],1.1412508668322616,379.1622582058529,0.9999999999999999,0.036441425528105836,432.71963500976557,559,13,3.7282983746371827
best_model.pt,49311445,20260207,431.85236,1.8,[279.38898166],81.03844380217524,5.328981287970614,1.0000000000000002,0.9124087591240876,431.8523559570313,125,1,1.96054523841134
best_model.pt,49847522,20260207,937.1593,1.84,[756.13697984],236.29504296456517,3.9660556820580193,1.0000000000000007,0.8938547486033519,937.1593017578132,160,1,1.1554650054954416
best_model.pt,51225207,20260207,105.26316,2.7,[3.96279239],9.422496160180163,11.171471735795542,1.0000000000000004,0.5096153846153846,105.26316070556645,53,1,3.137582051296391
best_model.pt,51225953,20260207,54.45402,1.07,[16.52033907],21.07128292251163,2.5842763855353468,1.0,1.0,54.45402145385742,19,1,1.415211456871462
best_model.pt,51711872,20260207,117.17214,1.34,[105.968494],36.27983663245961,3.2296765827853267,1.0000000000000004,0.9736842105263158,117.17214202880865,185,1,1.4102063450268736
best_model.pt,51867779,20260207,240.31079,6.1,[60.62360374],23.588884893403666,10.187458284446784,1.0000000000000002,0.5797872340425532,240.31079101562506,48,2,0.670075154707797
best_model.pt,52697878,20260207,256.73526,1.7,[146.14289987],55.136078148337,4.65639312724886,0.9999999999999998,0.7426242236024845,256.73526000976557,151,2,1.739054703906208
best_model.pt,53375682,20260207,125.0,2.2,[2.06456001],5.74795959970842,21.746843568541678,1.0000000000000002,0.26814516129032256,125.00000000000001,133,1,8.884928680541613
best_model.pt,53854143,20260207,571.02985,1.09,[366.8150792],242.44419936128034,2.3553042116102634,0.9999999999999998,0.9587542087542087,571.0298461914061,152,2,1.1608294857658696
best_model.pt,54547571,20260207,31.74728,6.5,[5.58273037],2.491647324939531,12.74147711901521,0.9999999399208842,0.20238095238095238,31.74728012084961,5,2,0.960227249079263
best_model.pt,55113470,20260207,420.41623,3.33,[34.42696221],50.673433868552486,8.2965804536166,0.9999999999999989,0.42042042042042044,420.4162292480464,420,1,1.4914656587688726
best_model.pt,55199224,20260207,78.07889,6.5,[6.50898521],8.291778656696874,9.416420982242641,1.0,0.2,78.07888793945312,66,1,0.4486801511142525
best_model.pt,55273179,20260207,148.76033,4.1,[10.45811196],15.90623254178655,9.352329060766891,1.0000000000000007,0.7497323509037093,148.76033020019543,272,2,1.2810559215378867
best_model.pt,55954706,20260207,1000.0,33.01,[0.71305768],1.9284083953,26.90932232879274,0.05189218999999999,0.25116883116883115,51.89218999999999,51,55,-0.18481297494525614
best_model.pt,56069198,20260207,355.1182,6.0,[32.74950256],36.960877398264294,9.607947915998517,0.9999999999999997,0.2386842105263158,355.118194580078,52,2,0.6013246526664195
best_model.pt,56094571,20260207,305.08475,6.1,[0.99213791],19.897140035187487,15.333094678020332,1.0000000000000004,0.8745801910507792,305.08474731445324,220,15,1.5136221176619702
best_model.pt,56864799,20260207,6.76347,5.22,[1.4825993],0.7985576603606772,8.469597173772167,0.9999998589963203,0.42105263157894735,6.76347017288208,16,1,0.6225282594237822
best_model.pt,57374168,20260207,122.44898,13.0,[0.78899592],2.0393018835433083,60.0445295433571,0.9999999999999998,0.26677248677248677,122.4489822387695,29,6,3.618809964873623
best_model.pt,57521810,20260207,626.1568,4.5,[311.66269259],28.868807410909387,21.6897348308905,0.9999999999999997,0.2850728141025861,626.156799316406,965,3,3.8199410735312225
best_model.pt,57579039,20260207,69.34497,5.0,[24.4980702],6.831703774397097,10.150463609464849,1.0,1.0,69.344970703125,1,1,1.0300927218929696
best_model.pt,57654377,20260207,2386.3882,430.5,[3.73110848],3.382723037,258.67120295039314,0.36666846656200136,0.0014822546717362104,875.0132959000001,194,72,-0.3991377399526292
best_model.pt,57699816,20260207,73.77049,11.1,[1.97007807],3.0417707107326266,24.252475060313756,1.0,0.5605413105413105,73.77049255371094,52,9,1.1849075880033924
best_model.pt,57813819,20260207,1.3888888,2.63,[0.74368292],0.01541406141471826,90.0994682110624,0.9999993133549375,0.5,1.3888888359069824,3,1,33.258351441256735
best_model.pt,57950075,20260207,3.5460992,3.69,[1.46942648],0.4924421854805388,7.2010320997400505,0.9999997310639072,0.6428571428571429,3.5460991859436035,9,1,0.9514991837599923
best_model.pt,57950895,20260207,56.603775,2.13,[18.7517804],7.357494742034888,7.693347982660058,1.0000000000000002,0.7466329966329966,56.60377502441408,53,2,2.6119002672821017
best_model.pt,57951243,20260207,373.10922,2.23,[167.37513284],76.70716603174591,4.864072509126754,1.0,0.8390379278445883,373.1092224121094,158,2,1.1811984159299085
best_model.pt,58134130,20260207,8.695652,2.0,[4.70832875],1.7868313181469482,4.8665182064059325,0.9999998903274635,1.0,8.69565200805664,5,1,1.4332591032029662
best_model.pt,58283047,20260207,420.41623,3.33,[11.93555116],22.37483020580111,18.78969389226256,1.0,0.766561435640383,420.4162292480469,210,10,4.6425508476741815
best_model.pt,58417305,20260207,1.0332358,52.0,[0.00749337],0.023659175078507146,43.66982851635473,0.9999990770030937,0.0006379375357570083,1.033235788345337,2,4,-0.16019560545471678
best_model.pt,58419221,20260207,46.08295,52.0,[0.94974251],0.892249084022744,51.648020456635045,1.0000000000000002,0.021119058783471575,46.08295059204102,72,6,-0.006768837372402978
best_model.pt,58432699,20260207,116.6156,35.0,[8.01935741],2.2495958982963917,51.83844300027703,1.0000000000000002,0.1424758792405851,116.61560058593751,68,9,0.4810983714364866
best_model.pt,58435300,20260207,48.31349,57.2,[1.78000805],0.16755208842005875,288.3473666577021,1.0,0.008166163358581793,48.31349182128906,83,4,4.041037811393277
best_model.pt,58492787,20260207,23.529411,2.9,[9.26852865],3.899141985725662,6.034508455334052,0.9999999189376881,0.8333333333333334,23.52941131591797,14,3,1.0808649161680377
best_model.pt,58588021,20260207,11.049724,1.2,[0.68905492],2.8584424740013445,3.865643566397111,0.9999999136924808,0.875,11.049723625183105,6,2,2.2213695106585356
best_model.pt,58803527,20260207,159.76765,7.1,[11.84005197],12.615741125612558,12.664150299536008,1.0,0.5266955266955268,159.7676544189453,33,3,0.7836831647382099
best_model.pt,58804408,20260207,32.35294,13.15,[1.08304772],0.5957289962519093,54.30805869985466,1.0,0.3740079365079365,32.35293960571289,15,6,3.1298905152306364
best_model.pt,58963446,20260207,1893.6837,9.9,[160.69248167],122.92834921937906,15.404776135373405,1.000000000000001,0.07095111491086313,1893.6837158203145,532,3,0.5560380534297794
best_model.pt,59168672,20260207,114.30078,2.51,[41.7285722],19.722884173464582,5.795337763451654,1.0000000000000002,0.460431654676259,114.30078125000001,64,1,1.3088995161239185
best_model.pt,59180301,20260207,127.4666,11.1,[19.23594044],7.0197610608703735,18.158250579641113,0.9999999999999998,0.06264846264846265,127.46659851074216,34,3,0.6358783743786519
best_model.pt,59183637,20260207,42.81511,27.0,[3.81456357],0.4443099857071658,96.3629318883149,0.9999999999999997,0.04938118546658874,42.81510925292967,26,10,2.5689974773449964
best_model.pt,59191554,20260207,38.46154,2.13,[19.65786739],7.060269593395303,5.447601435863906,1.0,0.7432432432432432,38.46154022216797,19,2,1.5575592221476438
best_model.pt,59250609,20260207,59.701492,6.1,[4.1823461],3.2582125884908635,18.323382027641344,0.9999999999999999,0.325,59.701492309570305,13,1,2.0038331662474094
best_model.pt,59262247,20260207,107.01659,1.61,[75.86964478],9.594071788713475,11.154448028537564,0.9999999999999996,0.8082191780821918,107.0165863037109,59,1,5.928228527595317
best_model.pt,59265523,20260207,41.273586,3.61,[2.39599891],5.667451710585055,7.282563857322886,0.9999999999999997,0.8181818181818182,41.273586273193345,18,1,1.0173307670219682
best_model.pt,59289693,20260207,12.224939,8.5,[0.45864554],0.579546278973883,21.093946585269684,0.99999992198945,0.11851851851851851,12.224939346313477,4,3,1.48164077473761
best_model.pt,59335998,20260207,1000.0,22.43,[3.71101974],24.40574354347055,40.97395997154847,0.9999999999999998,0.0769427729028816,999.9999999999998,501,10,0.8267480790935887
best_model.pt,59469459,20260207,28.45757,1.45,[9.77569587],2.399722444645782,11.858686960703093,0.9999999329757049,0.7325581395348837,28.457569122314446,63,1,7.178404531535431
best_model.pt,59764696,20260207,91.22524,4.15,[9.14023838],16.91838650465488,5.392076673361844,0.9999999999999999,1.0,91.22524261474608,60,1,0.299295554084666
best_model.pt,59789974,20260207,7.079646,270.0,[0.04869297],0.027564671503514496,256.8283565895373,0.9999998652935227,0.0020691135192212004,7.079646110534668,6,14,-0.04878386448319521
best_model.pt,59790006,20260207,10.65812,1.49,[13.26618954],1.8369119555722588,5.802191183312831,0.9999999105213475,0.8846153846153846,10.658120155334474,11,2,2.8940880175677273
best_model.pt,59870194,20260207,41.35039,1.2,[2.54673699],15.322006330035848,2.69875809985288,0.9999999999999997,0.9285714285714286,41.35039138793944,39,2,1.2489649938448937
best_model.pt,60033250,20260207,48.95666,1.24,[42.91878264],15.60214107016992,3.1378166539046304,1.0,0.8438461538461539,48.956661224365234,43,2,1.5304972820741352
best_model.pt,60083626,20260207,1000.0,36.35,[1.28636283],21.569227850187374,46.3623436398985,0.9999999999999999,0.04037109221281348,999.9999999999999,421,6,0.2754427946649176
best_model.pt,60222062,20260207,4.57056,2.5,[3.51266315],0.7904660527398856,5.78210054757224,0.9999997913441412,0.6,4.570559978485107,12,1,1.312840219028896
best_model.pt,60280132,20260207,5.1546392,2.4,[1.06686944],0.560225495511129,9.200991537140164,0.9999998149872193,0.6666666666666666,5.15463924407959,6,1,2.8337463214690097
best_model.pt,60300280,20260207,125.0,6.5,[24.16439599],0.8421623411787229,148.42726332049241,1.0,1.0,125.0,5,1,21.834963587768065
best_model.pt,60363119,20260207,139.53488,8.1,[17.93302136],9.165885219240245,15.223283188798172,0.9999999999999998,0.5404118993135011,139.53488159179685,34,5,0.87941758911818
best_model.pt,60491784,20260207,521.9422,19.24,[26.43604857],44.24246134099609,11.797313532962825,1.0,0.2055167306014009,521.9421997070312,329,9,-0.3868340086639614
best_model.pt,60504423,20260207,65.78731,2.35,[8.57009342],10.89398799654741,6.038863061097963,1.0,0.7045454545454546,65.78730773925781,62,1,1.5697290664537975
